,year,month,rank,category,title,author,price,star_score,page_count,item_id
953,2021,8,5,국내도서,밝은 밤,최은영,13950,9.5,0,275419192
954,2021,8,6,국내도서,달러구트 꿈 백화점 (50만 부 기념 드림 에디션),이미예,12420,8.1,0,272317915
955,2021,8,7,국내도서,햇빛은 찬란하고 인생은 귀하니까요,장명숙,13320,9.5,0,276919144
956,2021,8,8,국내도서,눈 떠보니 선진국,박태웅,14850,9.4,0,275691988
957,2021,8,9,국내도서,완전한 행복,정유정,16020,8.5,0,272252933
958,2021,8,10,국내도서,소크라테스 익스프레스,에릭 와이너,16200,8.7,0,270253933
959,2021,8,11,국내도서,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키,12600,8.4,0,274077938
960,2021,8,12,국내도서,주술회전 16,아쿠타미 게게,4500,9.9,0,277359827
961,2021,8,13,국내도서,소설 주술회전 2,아쿠타미 게게,7020,9.8,0,277359834
962,2021,8,14,국내도서,백조와 박쥐,히가시노 게이고,16200,8.8,0,277364809
963,2021,8,15,국내도서,미래의 부,이지성,15300,7.1,0,276093503
964,2021,8,16,국내도서,명탐정 코난 : 경찰학교 편 - 상,아라이 타카히로,4950,9.1,0,277000440
965,2021,8,17,국내도서,명탐정 코난 : 경찰학교 편 - 하,아라이 타카히로,4950,9.3,0,277000811
966,2021,8,18,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩),ETS,16020,9.2,0,220060490
967,2021,8,19,국내도서,양순이네 떡집,김리리,11700,9.8,0,277948544
968,2021,8,20,국내도서,원피스 99,오다 에이치로,4500,9.8,0,278524912
969,2021,8,21,국내도서,이토록 뜻밖의 뇌과학,리사 펠드먼 배럿,16920,9.1,0,276064196
970,2021,8,22,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝),ETS,16020,8.6,0,220056418
971,2021,8,23,국내도서,미드나잇 라이브러리,매트 헤이그,14220,8.4,0,269873776
972,2021,8,24,국내도서,열두 살 장래 희망,박성우,13500,9.7,0,259678496
973,2021,8,25,국내도서,친일파 열전,박시백,14400,9.8,0,276468277
974,2021,8,26,국내도서,열린책들 창립 35주년 기념 세계문학 중단편 MIDNIGHT 세트 - 전10권,프란츠 카프카,31500,9.8,0,276381019
975,2021,8,27,국내도서,나는 주식 대신 달러를 산다,박성현,16200,8.6,0,271826270
976,2021,8,28,국내도서,예민한 사람도 마음이 편안해지는 작은 습관,니시와키 슌지,13950,9.6,0,274947941
977,2021,8,29,국내도서,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,0,176021392
978,2021,8,30,국내도서,숲속 100층짜리 집,이와이 도시오,11700,9.9,0,276110052
979,2021,8,31,국내도서,2021 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화(1.2.3급),최태성,17550,10.0,0,275486091
980,2021,8,32,국내도서,강방천 & 존리와 함께하는 나의 첫 주식 교과서,강방천,14850,8.9,0,275249634
981,2021,8,33,국내도서,열린책들 창립 35주년 기념 세계문학 중단편 NOON 세트 - 전10권,앙투안 드 생텍쥐페리,31500,9.4,0,276381665
982,2021,8,34,국내도서,흔한남매 8,흔한남매,12150,9.3,0,274568125
983,2021,8,35,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성,13500,8.2,0,263344465
984,2021,8,36,국내도서,대불호텔의 유령,강화길,12600,8.0,0,277170864
985,2021,8,37,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성,12600,6.6,0,263346377
986,2021,8,38,국내도서,아처,파울로 코엘료,12600,8.2,0,276523821
987,2021,8,39,국내도서,내세에는 남남이 좋겠어 5,코니시 아스카,4500,9.6,0,277094964
988,2021,8,40,국내도서,돈의 역사는 되풀이된다,홍춘욱,16200,9.1,0,273107886
989,2021,8,41,국내도서,진격의 거인 34 한정판 (완결),이사야마 하지메,9000,10.0,0,278585805
990,2021,8,42,국내도서,투자의 본질,박세익,16200,9.3,0,276696957
991,2021,8,43,국내도서,에그박사 4,에그박사,12150,10.0,0,276437441
992,2021,8,44,국내도서,조국의 시간,조국,15300,9.4,0,272354602
993,2021,8,45,국내도서,슬픈 세상의 기쁜 말,정혜윤,14400,9.6,0,276939515
994,2021,8,46,국내도서,도쿄 리벤저스 11,와쿠이 켄,4500,9.9,0,278338640
995,2021,8,47,국내도서,어린이라는 세계,김소영,13500,9.4,0,255097575
996,2021,8,48,국내도서,악당의 아빠를 꼬셔라 1 (캐릭터 책갈피 2종 + 아크릴 스탠드 + 손거울 + 폴라로이드&스티커 포함 한정판),비아,27900,9.8,0,276917943
997,2021,8,49,국내도서,대한민국 재건축 재개발 지도,정지영,17100,10.0,0,278405759
998,2021,8,50,국내도서,야화첩 1,변덕,13500,9.6,0,277683417
999,2021,9,1,국내도서,작별하지 않는다,한강,15120,9.0,0,278770576
1000,2021,9,2,국내도서,지박소년 하나코 군 15 (특장판),아이다이로,5400,9.8,0,278906132
1001,2021,9,3,국내도서,지박소년 하나코 군 14 (특장판),아이다이로,5400,9.8,0,278905962
1002,2021,9,4,국내도서,달러구트 꿈 백화점 2,이미예,12420,9.1,0,275874708
1003,2021,9,5,국내도서,아직 끝이 아니다 (리커버 양장),김연경,13320,9.8,0,279448354
1004,2021,9,6,국내도서,지구 끝의 온실,김초엽,13500,9.0,0,276926308
1005,2021,9,7,국내도서,양순이네 떡집,김리리,11700,9.8,0,277948544
1006,2021,9,8,국내도서,햇빛은 찬란하고 인생은 귀하니까요,장명숙,13320,9.5,0,276919144
1007,2021,9,9,국내도서,인생은 실전이다,신영준,16650,6.8,0,279202717
1008,2021,9,10,국내도서,다정한 것이 살아남는다,브라이언 헤어,19800,8.6,0,276088365
1009,2021,9,11,국내도서,밝은 밤,최은영,13950,9.5,0,275419192
1010,2021,9,12,국내도서,소크라테스 익스프레스,에릭 와이너,16200,8.7,0,270253933
1011,2021,9,13,국내도서,최애의 아이 4,아카사카 아카,4950,9.8,0,278964453
1012,2021,9,14,국내도서,체인소 맨 8,후지모토 타츠키,4500,10.0,0,279309665
1013,2021,9,15,국내도서,대한민국 재건축 재개발 지도,정지영,17100,10.0,0,278405759
1014,2021,9,16,국내도서,기묘한 미술관,진병관,16020,9.0,0,279202252
1015,2021,9,17,국내도서,정재승의 인간 탐구 보고서 7 : 인간은 타고난 거짓말쟁이다,정재은,15120,9.8,0,279248328
1016,2021,9,18,국내도서,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키,12600,8.4,0,274077938
1017,2021,9,19,국내도서,문호 스트레이독스 20,아사기리 카프카,4950,9.8,0,278969952
1018,2021,9,20,국내도서,도쿄 리벤저스 12,와쿠이 켄,4500,10.0,0,279768108
1019,2021,9,21,국내도서,흔한남매의 흔한 호기심 4,안치현,11700,10.0,0,278921133
1020,2021,9,22,국내도서,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,0,176021392
1021,2021,9,23,국내도서,럭키 LUCKY,김도윤,18000,8.8,0,278177114
1022,2021,9,24,국내도서,불편한 편의점,김호연,12600,9.4,0,269428498
1023,2021,9,25,국내도서,트렌드 코리아 2022,김난도,16200,7.8,0,279711074
1024,2021,9,26,국내도서,원피스 99,오다 에이치로,4500,9.8,0,278524912
1025,2021,9,27,국내도서,EBS 당신의 문해력 (워크북 포함 한정판),김윤정,15300,9.5,0,277006892
1026,2021,9,28,국내도서,흔한남매 과학 탐험대 2 : 지구와 달,흔한남매,15120,9.8,0,278764709
1027,2021,9,29,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩),ETS,16020,9.2,0,220060490
1028,2021,9,30,국내도서,동정의 형태 : 시즌 1 세트 - 전2권,박노덕,27000,9.7,0,279309798
1029,2021,9,31,국내도서,언니에게 보내는 행운의 편지,정세랑,13500,9.2,0,279026880
1030,2021,9,32,국내도서,완전한 행복,정유정,16020,8.5,0,272252933
1031,2021,9,33,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성,13500,8.2,0,263344465
1032,2021,9,34,국내도서,긴긴밤,루리,11250,9.6,0,263027170
1033,2021,9,35,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Listening (리스닝),ETS,16020,8.6,0,220056418
1034,2021,9,36,국내도서,2021 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화(1.2.3급),최태성,17550,10.0,0,275486091
1035,2021,9,37,국내도서,투자의 본질,박세익,16200,9.3,0,276696957
1036,2021,9,38,국내도서,나의 히어로 아카데미아 31,호리코시 코헤이,4500,10.0,0,279713499
1037,2021,9,39,국내도서,서울 자가에 대기업 다니는 김 부장 이야기 1 : 김 부장 편,송희구,13500,8.8,0,277942298
1038,2021,9,40,국내도서,달러구트 꿈 백화점,이미예,12420,8.1,0,245127051
1039,2021,9,41,국내도서,"2021 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성,12600,6.6,0,263346377
1040,2021,9,42,국내도서,백조와 박쥐,히가시노 게이고,16200,8.8,0,277364809
1041,2021,9,43,국내도서,어린 왕자 (회전목마 팝업북),앙투안 드 생텍쥐페리,17910,9.4,0,279045746
1042,2021,9,44,국내도서,미드나잇 라이브러리,매트 헤이그,14220,8.4,0,269873776
1043,2021,9,45,국내도서,인간 실격,다자이 오사무,8100,8.5,0,491611
1044,2021,9,46,국내도서,새벽의 연화 35 (2022년 탁상용 캘린더 포함 한정판),미즈호 쿠사나기,13500,10.0,0,279022550
1045,2021,9,47,국내도서,"재인, 재욱, 재훈 (리커버 에디션)",정세랑,10800,9.5,0,278027056
1046,2021,9,48,국내도서,귀여움 견문록,마스다 미리,13050,9.1,0,279200601
1047,2021,9,49,국내도서,어떻게 말해줘야 할까,오은영,17820,9.5,0,253133041
1048,2021,9,50,국내도서,달콤한 복수 주식회사,요나스 요나손,14220,9.4,0,278391182
1049,2021,10,1,국내도서,주술회전 공식 팬북,아쿠타미 게게,9000,9.8,0,280840739
1050,2021,10,2,국내도서,트렌드 코리아 2022,김난도,16200,7.8,0,279711074
1051,2021,10,3,국내도서,방금 떠나온 세계,김초엽,13500,9.2,0,281702287
1052,2021,10,4,국내도서,지박소년 하나코 군 0 (특장판),아이다이로,5400,10.0,0,280598932
1053,2021,10,5,국내도서,작별하지 않는다,한강,15120,9.0,0,278770576
1054,2021,10,6,국내도서,달러구트 꿈 백화점 2,이미예,12420,9.1,0,275874708
1055,2021,10,7,국내도서,설민석의 한국사 대모험 18,설민석,10800,10.0,0,281015676
1056,2021,10,8,국내도서,그냥 하지 말라,송길영,15300,8.3,0,280071727
1057,2021,10,9,국내도서,일기 日記,황정은,12600,9.2,0,281053741
1058,2021,10,10,국내도서,거꾸로 읽는 세계사,유시민,15750,8.8,0,281820039
1059,2021,10,11,국내도서,달러구트 꿈 백화점,이미예,12420,8.1,0,245127051
1060,2021,10,12,국내도서,지구 끝의 온실,김초엽,13500,9.0,0,276926308
1061,2021,10,13,국내도서,햇빛은 찬란하고 인생은 귀하니까요,장명숙,13320,9.5,0,276919144
1062,2021,10,14,국내도서,어느 날 공주가 되어버렸다 6 (양장 다이어리 + 천 파우치 + 탁상형 마그넷 + 엽서 3종 + 박스 포함 한정판),스푼,32400,8.1,0,280637907
1063,2021,10,15,국내도서,1차원이 되고 싶어,박상영,13320,8.9,0,280318207
1064,2021,10,16,국내도서,해리 포터와 비밀의 방 (미나리마 에디션),J.K. 롤링,29700,9.7,0,282030867
1065,2021,10,17,국내도서,갯마을 차차차 2,신하은,16200,10.0,0,280965968
1066,2021,10,18,국내도서,갯마을 차차차 1,신하은,16200,10.0,0,280965923
1067,2021,10,19,국내도서,지금은 나만의 시간입니다,김유진,13500,9.4,0,280599664
1068,2021,10,20,국내도서,소크라테스 익스프레스,에릭 와이너,16200,8.7,0,270253933
1069,2021,10,21,국내도서,도쿄 리벤저스 14,와쿠이 켄,4500,10.0,0,281576709
1070,2021,10,22,국내도서,도쿄 리벤저스 13,와쿠이 켄,4500,10.0,0,281576571
1071,2021,10,23,국내도서,다정한 것이 살아남는다,브라이언 헤어,19800,8.6,0,276088365
1072,2021,10,24,국내도서,공부의 본질,이윤규,14850,7.9,0,281214524
1073,2021,10,25,국내도서,밝은 밤,최은영,13950,9.5,0,275419192
1074,2021,10,26,국내도서,생각한다는 착각,닉 채터,14400,6.8,0,280103779
1075,2021,10,27,국내도서,불편한 편의점,김호연,12600,9.4,0,269428498
1076,2021,10,28,국내도서,인생은 실전이다,신영준,16650,6.8,0,279202717
1077,2021,10,29,국내도서,크리스마스 피그,J.K. 롤링,18000,8.2,0,280597397
1078,2021,10,30,국내도서,EBS 당신의 문해력 (워크북 포함 한정판),김윤정,15300,9.5,0,277006892
1079,2021,10,31,국내도서,설민석의 세계사 대모험 10,설민석,10800,9.9,0,280534969
1080,2021,10,32,국내도서,"오늘 밤, 세계에서 이 사랑이 사라진다 해도",이치조 미사키,12600,8.4,0,274077938
1081,2021,10,33,국내도서,오은영의 화해,오은영,14400,9.5,0,176785084
1082,2021,10,34,국내도서,긴긴밤,루리,11250,9.6,0,263027170
1083,2021,10,35,국내도서,양순이네 떡집,김리리,11700,9.8,0,277948544
1084,2021,10,36,국내도서,믿는 인간에 대하여,한동일,14400,9.4,0,279646389
1085,2021,10,37,국내도서,듄 신장판 1~6 세트 - 전6권,프랭크 허버트,108000,9.1,0,262971982
1086,2021,10,38,국내도서,2022년 빈센트 반 고흐의 별이 빛나는 밤에 탁상 달력,북엔 편집부,4900,8.6,0,280047907
1087,2021,10,39,국내도서,4~7세보다 중요한 시기는 없습니다,이임숙,17100,10.0,0,275956657
1088,2021,10,40,국내도서,돈의 심리학,모건 하우절,17820,8.9,0,259678547
1089,2021,10,41,국내도서,럭키 LUCKY,김도윤,18000,8.8,0,278177114
1090,2021,10,42,국내도서,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,0,176021392
1091,2021,10,43,국내도서,그리스 로마 신화 25 : 파리스의 심판,박시연,15120,10.0,0,281215163
1092,2021,10,44,국내도서,파리 마카롱 수수께끼,요네자와 호노부,14220,9.3,0,280916046
1093,2021,10,45,국내도서,기묘한 미술관,진병관,16020,9.0,0,279202252
1094,2021,10,46,국내도서,채사장의 지대넓얕 1 : 권력의 탄생,채사장,12600,9.3,0,279440734
1095,2021,10,47,국내도서,나는 강물처럼 말해요,조던 스콧,11700,9.7,0,260556304
1096,2021,10,48,국내도서,천 개의 파랑 (리커버),천선란,12600,9.0,0,281570121
1097,2021,10,49,국내도서,다정소감,김혼비,13500,9.1,0,281210406
1098,2021,10,50,국내도서,지박소년 하나코 군 1 (특장판),아이다이로,5400,10.0,0,280599082
1099,2021,11,1,국내도서,거꾸로 읽는 세계사,유시민,15750,8.8,0,281820039
1100,2021,11,2,국내도서,원피스 100,오다 에이치로,4950,9.2,0,283685224
1101,2021,11,3,국내도서,트렌드 코리아 2022,김난도,16200,7.8,0,279711074
1102,2021,11,4,국내도서,그냥 하지 말라,송길영,15300,8.3,0,280071727
1103,2021,11,5,국내도서,이상한 과자 가게 전천당 12,히로시마 레이코,10800,9.7,0,282893506
1104,2021,11,6,국내도서,주식투자 절대 원칙,박영옥,15300,9.1,0,281664747
1105,2021,11,7,국내도서,방금 떠나온 세계,김초엽,13500,9.2,0,281702287
1106,2021,11,8,국내도서,달러구트 꿈 백화점 2,이미예,12420,9.1,0,275874708
1107,2021,11,9,국내도서,장면들,손석희,16650,9.2,0,282944234
1108,2021,11,10,국내도서,365일 명화 일력 (스프링),김영숙,16920,9.4,0,280061432
1109,2021,11,11,국내도서,NFT 레볼루션,성소라,16200,8.9,0,278490738
1110,2021,11,12,국내도서,웰씽킹 WEALTHINKING (양장),켈리 최,16200,9.4,0,282733777
1111,2021,11,13,국내도서,오은영의 화해,오은영,14400,9.5,0,176785084
1112,2021,11,14,국내도서,달러구트 꿈 백화점,이미예,12420,8.1,0,245127051
1113,2021,11,15,국내도서,불편한 편의점,김호연,12600,9.4,0,269428498
1114,2021,11,16,국내도서,듄 신장판 1,프랭크 허버트,27000,9.2,0,262972218
1115,2021,11,17,국내도서,행성어 서점,김초엽,13050,8.9,0,282199385
1116,2021,11,18,국내도서,인간으로 사는 일은 하나의 문제입니다,김영민,15120,8.5,0,282896548
1117,2021,11,19,국내도서,거인의 포트폴리오,강환국,16200,8.1,0,282921710
1118,2021,11,20,국내도서,흔한남매 겨울밤 대소동,흔한남매,15300,9.9,0,283328114
1119,2021,11,21,국내도서,해리 포터와 비밀의 방 (미나리마 에디션),J.K. 롤링,29700,9.7,0,282030867
1120,2021,11,22,국내도서,상대적이며 절대적인 지식의 백과사전,베르나르 베르베르,17820,9.6,0,281983338
1121,2021,11,23,국내도서,주술회전 17 + 2022 캘린더 세트 (젠인 나오야 캐릭터 일러스트 카드+ 후시구로 토우지 양면 홀로그램 책갈피 + 특급 캐릭터 책갈피 포함 한정판),아쿠타미 게게,20700,9.8,0,283072658
1122,2021,11,24,국내도서,blanc 1~2 세트 - 전2권 (고급지 이중커버 + 소책자 2종 + 작가 친필 한글 코멘트 + 아크릴 스탠드 + 일러스트 카드 3종 + 일러스트 색지 박스 한정판),나카무라 아스미코,31500,9.7,0,283097978
1123,2021,11,25,국내도서,도스토옙스키 컬렉션 (도스토옙스키 탄생 200주년 기념판) - 전11권,표도르 도스토옙스키,99000,9.7,0,281825391
1124,2021,11,26,국내도서,가가미 다카히로가 알려주는 손 그리는 법,가가미 다카히로,19800,9.7,0,282716093
1125,2021,11,27,국내도서,지구 끝의 온실,김초엽,13500,9.0,0,276926308
1126,2021,11,28,국내도서,밝은 밤,최은영,13950,9.5,0,275419192
1127,2021,11,29,국내도서,에그박사 5,에그박사,12150,10.0,0,282590994
1128,2021,11,30,국내도서,도쿄 리벤저스 15,와쿠이 켄,4500,10.0,0,283744074
1129,2021,11,31,국내도서,도쿄 리벤저스 16,와쿠이 켄,4500,10.0,0,283744209
1130,2021,11,32,국내도서,설민석의 한국사 대모험 18,설민석,10800,10.0,0,281015676
1131,2021,11,33,국내도서,던전밥 월드 가이드 모험자 바이블,쿠이 료코,10800,9.2,0,282901701
1132,2021,11,34,국내도서,햇빛은 찬란하고 인생은 귀하니까요,장명숙,13320,9.5,0,276919144
1133,2021,11,35,국내도서,서울 자가에 대기업 다니는 김 부장 이야기 3 : 송 과장 편,송희구,13500,9.1,0,282944418
1134,2021,11,36,국내도서,듄 신장판 1~6 세트 - 전6권,프랭크 허버트,108000,9.1,0,262971982
1135,2021,11,37,국내도서,미워하는 미워하는 미워하는 마음 없이,유지혜,13050,9.5,0,282947632
1136,2021,11,38,국내도서,작별하지 않는다,한강,15120,9.0,0,278770576
1137,2021,11,39,국내도서,나인 (양장),천선란,13500,9.4,0,282188797
1138,2021,11,40,국내도서,미드나잇 라이브러리,매트 헤이그,14220,8.4,0,269873776
1139,2021,11,41,국내도서,룬의 아이들 일러스트집 : A Voyage with the Children,나카가와 유케이,31500,8.8,0,282588728
1140,2021,11,42,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 2 Reading (리딩),ETS,16020,9.2,0,220060490
1141,2021,11,43,국내도서,4~7세보다 중요한 시기는 없습니다,이임숙,17100,10.0,0,275956657
1142,2021,11,44,국내도서,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,0,176021392
1143,2021,11,45,국내도서,오십에 읽는 논어,최종엽,14400,8.4,0,282002130
1144,2021,11,46,국내도서,크리스마스 피그,J.K. 롤링,18000,8.2,0,280597397
1145,2021,11,47,국내도서,이어령의 마지막 수업,김지수,14850,9.0,0,282121049
1146,2021,11,48,국내도서,듄 : 메이킹 필름북,타냐 라푸앵트,31500,8.8,0,281359791
1147,2021,11,49,국내도서,사이언스 2022,내셔널지오그래픽 키즈,22500,9.6,0,283157703
1148,2021,11,50,국내도서,긴긴밤,루리,11250,9.6,0,263027170
1149,2021,12,1,국내도서,흔한남매 9,흔한남매,12150,9.0,0,283951526
1150,2021,12,2,국내도서,웰씽킹 WEALTHINKING (양장),켈리 최,16200,9.4,0,282733777
1151,2021,12,3,국내도서,거꾸로 읽는 세계사,유시민,15750,8.8,0,281820039
1152,2021,12,4,국내도서,한 게으른 시인의 이야기,최승자,11700,9.4,0,284079972
1153,2021,12,5,국내도서,트렌드 코리아 2022,김난도,16200,7.8,0,279711074
1154,2021,12,6,국내도서,불편한 편의점,김호연,12600,9.4,0,269428498
1155,2021,12,7,국내도서,달콩이네 떡집,김리리,11700,9.3,0,284185836
1156,2021,12,8,국내도서,눈아이,안녕달,15120,9.8,0,283286886
1157,2021,12,9,국내도서,전지적 독자 시점 Part 1 : 제4의 벽 에디션 세트 - 전8권,싱숑,115200,7.6,0,285291798
1158,2021,12,10,국내도서,귀멸의 칼날 외전,고토게 코요하루,5400,9.8,0,284699967
1159,2021,12,11,국내도서,"굿바이, 이재명",장영하,13500,7.6,0,285309824
1160,2021,12,12,국내도서,달러구트 꿈 백화점 (100만부 기념 합본호 기프트 에디션),이미예,21600,6.1,0,284135892
1161,2021,12,13,국내도서,마법천자문 52,유대영,14220,9.6,0,285273593
1162,2021,12,14,국내도서,달러구트 꿈 백화점 2,이미예,12420,9.1,0,275874708
1163,2021,12,15,국내도서,키득키득 사운드북 : 동물 오케스트라,샘 태플린,12640,9.8,0,234017729
1164,2021,12,16,국내도서,오은영의 화해,오은영,14400,9.5,0,176785084
1165,2021,12,17,국내도서,딱 2년 안에 무조건 돈 버는 부동산 투자 시크릿,김세희(세빛희),15750,9.8,0,284243232
1166,2021,12,18,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS,16020,9.6,0,284153629
1167,2021,12,19,국내도서,흔한남매 겨울밤 대소동,흔한남매,15300,9.9,0,283328114
1168,2021,12,20,국내도서,밝은 밤 (별밤 에디션),최은영,13050,9.5,0,284698902
1169,2021,12,21,국내도서,365일 명화 일력 (스프링),김영숙,16920,9.4,0,280061432
1170,2021,12,22,국내도서,그냥 하지 말라,송길영,15300,8.3,0,280071727
1171,2021,12,23,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),ETS,16020,7.6,0,284153150
1172,2021,12,24,국내도서,도쿄 리벤저스 17,와쿠이 켄,4500,10.0,0,284640287
1173,2021,12,25,국내도서,도쿄 리벤저스 18,와쿠이 켄,4500,10.0,0,284640444
1174,2021,12,26,국내도서,이순신의 바다,황현필,19800,9.0,0,285011366
1175,2021,12,27,국내도서,달러구트 꿈 백화점,이미예,12420,8.1,0,245127051
1176,2021,12,28,국내도서,NFT 사용설명서,맷 포트나우,16200,9.3,0,282916802
1177,2021,12,29,국내도서,크리스마스 피그,J.K. 롤링,18000,8.2,0,280597397
1178,2021,12,30,국내도서,장면들,손석희,16650,9.2,0,282944234
1179,2021,12,31,국내도서,사이언스 2022,내셔널지오그래픽 키즈,22500,9.6,0,283157703
1180,2021,12,32,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성,13500,9.6,0,284612957
1181,2021,12,33,국내도서,흔한남매 과학 탐험대 3 : 인체,흔한남매,13320,10.0,0,283862505
1182,2021,12,34,국내도서,계절 산문,박준,13320,8.7,0,284854919
1183,2021,12,35,국내도서,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,0,176021392
1184,2021,12,36,국내도서,거인의 포트폴리오,강환국,16200,8.1,0,282921710
1185,2021,12,37,국내도서,2022 임용 면접 레시피(현직교사들이 들려주는 초등.중등.비교과 임용고시 심층면접 레시피) - 전3권,류은진,44650,10.0,0,282748209
1186,2021,12,38,국내도서,그리움은 아무에게나 생기지 않습니다,박근혜,13500,8.5,0,285304639
1187,2021,12,39,국내도서,이상한 과자 가게 전천당 12,히로시마 레이코,10800,9.7,0,282893506
1188,2021,12,40,국내도서,나의 마녀 4 (완결기념 북케이스 세트),해윤,24300,10.0,0,285821014
1189,2021,12,41,국내도서,우리 아기 오감발달 시끌벅적 정글 사운드북,샘 태플린,15840,7.9,0,105141243
1190,2021,12,42,국내도서,원피스 100,오다 에이치로,4950,9.2,0,283685224
1191,2021,12,43,국내도서,NFT 레볼루션,성소라,16200,8.9,0,278490738
1192,2021,12,44,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성,13050,10.0,0,284613557
1193,2021,12,45,국내도서,지구 끝의 온실,김초엽,13500,9.0,0,276926308
1194,2021,12,46,국내도서,허상의 어릿광대,히가시노 게이고,16920,9.1,0,285116069
1195,2021,12,47,국내도서,방금 떠나온 세계,김초엽,13500,9.2,0,281702287
1196,2021,12,48,국내도서,아직 오지 않은 날들을 위하여,파스칼 브뤼크네르,14400,9.1,0,283123607
1197,2021,12,49,국내도서,오십에 읽는 논어,최종엽,14400,8.4,0,282002130
1198,2021,12,50,국내도서,우리 아기 오감발달 동물농장 사운드북,샘 태플린,15840,9.7,0,142232791
1199,2022,1,1,국내도서,그 해 우리는 1,이나은,16650,8.9,0,286778297
1200,2022,1,2,국내도서,그리움은 아무에게나 생기지 않습니다,박근혜,13500,8.5,0,285304639
1201,2022,1,3,국내도서,그 해 우리는 2,이나은,16650,9.3,0,286778398
1202,2022,1,4,국내도서,불편한 편의점,김호연,12600,9.4,0,269428498
1203,2022,1,5,국내도서,연이와 버들 도령,백희나,16200,9.6,0,285910876
1204,2022,1,6,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 상",최태성,13500,9.6,0,284612957
1205,2022,1,7,국내도서,"2022 큰별쌤 최태성의 별★별한국사 한국사능력검정시험 심화(1, 2, 3급) 하",최태성,13050,10.0,0,284613557
1206,2022,1,8,국내도서,지박소년 하나코 군 16 (특장판),아이다이로,5400,8.8,0,286341356
1207,2022,1,9,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Reading (리딩),ETS,16020,9.6,0,284153629
1208,2022,1,10,국내도서,"굿바이, 이재명",장영하,13500,7.6,0,285309824
1209,2022,1,11,국내도서,명탐정 코난 100,아오야마 고쇼,4950,10.0,0,286833470
1210,2022,1,12,국내도서,ETS 토익 정기시험 기출문제집 1000 Vol. 3 Listening (리스닝),ETS,16020,7.6,0,284153150
1211,2022,1,13,국내도서,윤석열 X파일,열린공감TV 취재팀,14400,9.7,0,287307541
1212,2022,1,14,국내도서,물고기는 존재하지 않는다,룰루 밀러,15300,8.2,0,284657330
1213,2022,1,15,국내도서,2022 큰별쌤 최태성의 별★별한국사 기출 500제 한국사능력검정시험 심화 (1.2.3급),최태성,17550,10.0,0,285123557
1214,2022,1,16,국내도서,이상한 과자 가게 전천당 13,히로시마 레이코,10800,10.0,0,286899510
1215,2022,1,17,국내도서,고양이 해결사 깜냥 4,홍민정,10800,9.8,0,286120931
1216,2022,1,18,국내도서,해커스 토익 기출 VOCA (보카),David Cho,11610,9.2,0,176021392
1217,2022,1,19,국내도서,웰씽킹 WEALTHINKING (양장),켈리 최,16200,9.4,0,282733777
1218,2022,1,20,국내도서,거꾸로 읽는 세계사,유시민,15750,8.8,0,281820039
1219,2022,1,21,국내도서,뉴욕주민의 진짜 미국식 주식투자,뉴욕주민,21600,9.8,0,286122776
1220,2022,1,22,국내도서,여학교의 별 1,와야마 야마,7650,9.4,0,286633169
1221,2022,1,23,국내도서,밝은 밤 (별밤 에디션),최은영,13050,9.5,0,284698902
1222,2022,1,24,국내도서,우리는 지금 문학이 필요하다,앵거스 플레처,24120,8.5,0,285329840
1223,2022,1,25,국내도서,"돈, 뜨겁게 사랑하고 차갑게 다루어라",앙드레 코스톨라니,10800,9.2,0,66880788
